"activityID" "subject" "activityName"
"7387" 5 26 "standing"
"7388" 5 26 "standing"
"7389" 5 26 "standing"
"7390" 5 12 "standing"
"7391" 5 12 "standing"
"7392" 5 12 "standing"
"7393" 5 12 "standing"
"7394" 5 12 "standing"
"7395" 5 12 "standing"
"7396" 5 12 "standing"
"7397" 5 12 "standing"
"7398" 5 12 "standing"
"7399" 5 26 "standing"
"7400" 5 2 "standing"
"7401" 5 2 "standing"
"7402" 5 2 "standing"
"7403" 5 2 "standing"
"7404" 5 2 "standing"
"7405" 5 2 "standing"
"7406" 5 2 "standing"
"7407" 5 2 "standing"
"7408" 5 2 "standing"
"7409" 5 2 "standing"
"7410" 5 2 "standing"
"7411" 5 2 "standing"
"7412" 5 2 "standing"
"7413" 5 2 "standing"
"7414" 5 2 "standing"
"7415" 5 2 "standing"
"7416" 5 2 "standing"
"7417" 5 2 "standing"
"7418" 5 2 "standing"
"7419" 5 2 "standing"
"7420" 5 2 "standing"
"7421" 5 2 "standing"
"7422" 5 2 "standing"
"7423" 5 11 "standing"
"7424" 5 11 "standing"
"7425" 5 11 "standing"
"7426" 5 11 "standing"
"7427" 5 11 "standing"
"7428" 5 11 "standing"
"7429" 5 15 "standing"
"7430" 5 15 "standing"
"7431" 5 15 "standing"
"7432" 5 15 "standing"
"7433" 5 15 "standing"
"7434" 5 15 "standing"
"7435" 5 15 "standing"
"7436" 5 11 "standing"
"7437" 5 11 "standing"
"7438" 5 11 "standing"
"7439" 5 11 "standing"
"7440" 5 6 "standing"
"7441" 5 6 "standing"
"7442" 5 6 "standing"
"7443" 5 6 "standing"
"7444" 5 6 "standing"
"7445" 5 6 "standing"
"7446" 5 6 "standing"
"7447" 5 6 "standing"
"7448" 5 6 "standing"
"7449" 5 6 "standing"
"7450" 5 6 "standing"
"7451" 5 6 "standing"
"7452" 5 6 "standing"
"7453" 5 6 "standing"
"7454" 5 28 "standing"
"7455" 5 28 "standing"
"7456" 5 6 "standing"
"7457" 5 6 "standing"
"7458" 5 6 "standing"
"7459" 5 6 "standing"
"7460" 5 6 "standing"
"7461" 5 6 "standing"
"7462" 5 6 "standing"
"7463" 5 6 "standing"
"7464" 5 6 "standing"
"7465" 5 6 "standing"
"7466" 5 6 "standing"
"7467" 5 6 "standing"
"7468" 5 6 "standing"
"7469" 5 6 "standing"
"7470" 5 28 "standing"
"7471" 5 20 "standing"
"7472" 5 20 "standing"
"7473" 5 20 "standing"
"7474" 5 20 "standing"
"7475" 5 20 "standing"
"7476" 5 20 "standing"
"7477" 5 20 "standing"
"7478" 5 20 "standing"
"7479" 5 20 "standing"
"7480" 5 20 "standing"
"7481" 5 20 "standing"
"7482" 5 20 "standing"
"7483" 5 18 "standing"
"7484" 5 18 "standing"
"7485" 5 18 "standing"
"7486" 5 18 "standing"
"7487" 5 18 "standing"
"7488" 5 18 "standing"
"7489" 5 18 "standing"
"7490" 5 6 "standing"
"7491" 5 6 "standing"
"7492" 5 6 "standing"
"7493" 5 6 "standing"
"7494" 5 28 "standing"
"7495" 5 28 "standing"
"7496" 5 28 "standing"
"7497" 5 13 "standing"
"7498" 5 13 "standing"
"7499" 5 13 "standing"
"7500" 5 13 "standing"
"7501" 5 17 "standing"
"7502" 5 17 "standing"
"7503" 5 17 "standing"
"7504" 5 17 "standing"
"7505" 5 17 "standing"
"7506" 5 17 "standing"
"7507" 5 17 "standing"
"7508" 5 17 "standing"
"7509" 5 17 "standing"
"7510" 5 17 "standing"
"7511" 5 6 "standing"
"7512" 5 24 "standing"
"7513" 5 24 "standing"
"7514" 5 24 "standing"
"7515" 5 24 "standing"
"7516" 5 24 "standing"
"7517" 5 24 "standing"
"7518" 5 24 "standing"
"7519" 5 20 "standing"
"7520" 5 12 "standing"
"7521" 5 12 "standing"
"7522" 5 12 "standing"
"7523" 5 12 "standing"
"7524" 5 12 "standing"
"7525" 5 12 "standing"
"7526" 5 12 "standing"
"7527" 5 12 "standing"
"7528" 5 12 "standing"
"7529" 5 12 "standing"
"7530" 5 12 "standing"
"7531" 5 12 "standing"
"7532" 5 12 "standing"
"7533" 5 12 "standing"
"7534" 5 12 "standing"
"7535" 5 12 "standing"
"7536" 5 12 "standing"
"7537" 5 12 "standing"
"7538" 5 12 "standing"
"7539" 5 12 "standing"
"7540" 5 12 "standing"
"7541" 5 12 "standing"
"7542" 5 12 "standing"
"7543" 5 22 "standing"
"7544" 5 15 "standing"
"7545" 5 15 "standing"
"7546" 5 15 "standing"
"7547" 5 15 "standing"
"7548" 5 15 "standing"
"7549" 5 15 "standing"
"7550" 5 7 "standing"
"7551" 5 10 "standing"
"7552" 5 10 "standing"
"7553" 5 10 "standing"
"7554" 5 10 "standing"
"7555" 5 10 "standing"
"7556" 5 10 "standing"
"7557" 5 26 "standing"
"7558" 5 26 "standing"
"7559" 5 26 "standing"
"7560" 5 26 "standing"
"7561" 5 26 "standing"
"7562" 5 15 "standing"
"7563" 5 26 "standing"
"7564" 5 26 "standing"
"7565" 5 26 "standing"
"7566" 5 26 "standing"
"7567" 5 22 "standing"
"7568" 5 22 "standing"
"7569" 5 22 "standing"
"7570" 5 26 "standing"
"7571" 5 26 "standing"
"7572" 5 26 "standing"
"7573" 5 4 "standing"
"7574" 5 13 "standing"
"7575" 5 13 "standing"
"7576" 5 23 "standing"
"7577" 5 23 "standing"
"7578" 5 26 "standing"
"7579" 5 26 "standing"
"7580" 5 26 "standing"
"7581" 5 26 "standing"
"7582" 5 26 "standing"
"7583" 5 26 "standing"
"7584" 5 26 "standing"
"7585" 5 26 "standing"
"7586" 5 26 "standing"
"7587" 5 26 "standing"
"7588" 5 27 "standing"
"7589" 5 27 "standing"
"7590" 5 27 "standing"
"7591" 5 27 "standing"
"7592" 5 27 "standing"
"7593" 5 27 "standing"
"7594" 5 27 "standing"
"7595" 5 27 "standing"
"7596" 5 27 "standing"
"7597" 5 27 "standing"
"7598" 5 27 "standing"
"7599" 5 27 "standing"
"7600" 5 27 "standing"
"7601" 5 27 "standing"
"7602" 5 27 "standing"
"7603" 5 27 "standing"
"7604" 5 27 "standing"
"7605" 5 27 "standing"
"7606" 5 14 "standing"
"7607" 5 27 "standing"
"7608" 5 6 "standing"
"7609" 5 6 "standing"
"7610" 5 6 "standing"
"7611" 5 25 "standing"
"7612" 5 25 "standing"
"7613" 5 25 "standing"
"7614" 5 25 "standing"
"7615" 5 25 "standing"
"7616" 5 4 "standing"
"7617" 5 12 "standing"
"7618" 5 28 "standing"
"7619" 5 28 "standing"
"7620" 5 28 "standing"
"7621" 5 28 "standing"
"7622" 5 28 "standing"
"7623" 5 28 "standing"
"7624" 5 28 "standing"
"7625" 5 28 "standing"
"7626" 5 11 "standing"
"7627" 5 11 "standing"
"7628" 5 11 "standing"
"7629" 5 11 "standing"
"7630" 5 11 "standing"
"7631" 5 11 "standing"
"7632" 5 23 "standing"
"7633" 5 23 "standing"
"7634" 5 23 "standing"
"7635" 5 23 "standing"
"7636" 5 23 "standing"
"7637" 5 23 "standing"
"7638" 5 23 "standing"
"7639" 5 23 "standing"
"7640" 5 23 "standing"
"7641" 5 18 "standing"
"7642" 5 18 "standing"
"7643" 5 18 "standing"
"7644" 5 18 "standing"
"7645" 5 18 "standing"
"7646" 5 18 "standing"
"7647" 5 18 "standing"
"7648" 5 18 "standing"
"7649" 5 18 "standing"
"7650" 5 18 "standing"
"7651" 5 18 "standing"
"7652" 5 18 "standing"
"7653" 5 26 "standing"
"7654" 5 26 "standing"
"7655" 5 26 "standing"
"7656" 5 26 "standing"
"7657" 5 26 "standing"
"7658" 5 26 "standing"
"7659" 5 26 "standing"
"7660" 5 26 "standing"
"7661" 5 7 "standing"
"7662" 5 20 "standing"
"7663" 5 20 "standing"
"7664" 5 7 "standing"
"7665" 5 7 "standing"
"7666" 5 7 "standing"
"7667" 5 7 "standing"
"7668" 5 7 "standing"
"7669" 5 20 "standing"
"7670" 5 20 "standing"
"7671" 5 4 "standing"
"7672" 5 4 "standing"
"7673" 5 4 "standing"
"7674" 5 4 "standing"
"7675" 5 26 "standing"
"7676" 5 26 "standing"
"7677" 5 26 "standing"
"7678" 5 10 "standing"
"7679" 5 10 "standing"
"7680" 5 10 "standing"
"7681" 5 10 "standing"
"7682" 5 10 "standing"
"7683" 5 10 "standing"
"7684" 5 10 "standing"
"7685" 5 16 "standing"
"7686" 5 16 "standing"
"7687" 5 16 "standing"
"7688" 5 16 "standing"
"7689" 5 16 "standing"
"7690" 5 13 "standing"
"7691" 5 13 "standing"
"7692" 5 13 "standing"
"7693" 5 13 "standing"
"7694" 5 13 "standing"
"7695" 5 24 "standing"
"7696" 5 28 "standing"
"7697" 5 20 "standing"
"7698" 5 20 "standing"
"7699" 5 23 "standing"
"7700" 5 23 "standing"
"7701" 5 23 "standing"
"7702" 5 23 "standing"
"7703" 5 23 "standing"
"7704" 5 22 "standing"
"7705" 5 22 "standing"
"7706" 5 22 "standing"
"7707" 5 22 "standing"
"7708" 5 22 "standing"
"7709" 5 22 "standing"
"7710" 5 22 "standing"
"7711" 5 22 "standing"
"7712" 5 22 "standing"
"7713" 5 22 "standing"
"7714" 5 22 "standing"
"7715" 5 22 "standing"
"7716" 5 22 "standing"
"7717" 5 22 "standing"
"7718" 5 22 "standing"
"7719" 5 22 "standing"
"7720" 5 22 "standing"
"7721" 5 22 "standing"
"7722" 5 22 "standing"
"7723" 5 22 "standing"
"7724" 5 22 "standing"
"7725" 5 22 "standing"
"7726" 5 22 "standing"
"7727" 5 22 "standing"
"7728" 5 22 "standing"
"7729" 5 22 "standing"
"7730" 5 8 "standing"
"7731" 5 25 "standing"
"7732" 5 27 "standing"
"7733" 5 27 "standing"
"7734" 5 27 "standing"
"7735" 5 27 "standing"
"7736" 5 27 "standing"
"7737" 5 4 "standing"
"7738" 5 12 "standing"
"7739" 5 25 "standing"
"7740" 5 25 "standing"
"7741" 5 25 "standing"
"7742" 5 25 "standing"
"7743" 5 25 "standing"
"7744" 5 25 "standing"
"7745" 5 13 "standing"
"7746" 5 13 "standing"
"7747" 5 23 "standing"
"7748" 5 23 "standing"
"7749" 5 23 "standing"
"7750" 5 23 "standing"
"7751" 5 23 "standing"
"7752" 5 23 "standing"
"7753" 5 24 "standing"
"7754" 5 11 "standing"
"7755" 5 11 "standing"
"7756" 5 11 "standing"
"7757" 5 11 "standing"
"7758" 5 11 "standing"
"7759" 5 11 "standing"
"7760" 5 20 "standing"
"7761" 5 20 "standing"
"7762" 5 23 "standing"
"7763" 5 23 "standing"
"7764" 5 26 "standing"
"7765" 5 14 "standing"
"7766" 5 14 "standing"
"7767" 5 14 "standing"
"7768" 5 14 "standing"
"7769" 5 26 "standing"
"7770" 5 26 "standing"
"7771" 5 26 "standing"
"7772" 5 26 "standing"
"7773" 5 26 "standing"
"7774" 5 23 "standing"
"7775" 5 23 "standing"
"7776" 5 19 "standing"
"7777" 5 19 "standing"
"7778" 5 19 "standing"
"7779" 5 15 "standing"
"7780" 5 15 "standing"
"7781" 5 15 "standing"
"7782" 5 15 "standing"
"7783" 5 7 "standing"
"7784" 5 7 "standing"
"7785" 5 15 "standing"
"7786" 5 15 "standing"
"7787" 5 25 "standing"
"7788" 5 12 "standing"
"7789" 5 4 "standing"
"7790" 5 7 "standing"
"7791" 5 7 "standing"
"7792" 5 10 "standing"
"7793" 5 10 "standing"
"7794" 5 27 "standing"
"7795" 5 27 "standing"
"7796" 5 27 "standing"
"7797" 5 27 "standing"
"7798" 5 27 "standing"
"7799" 5 26 "standing"
"7800" 5 4 "standing"
"7801" 5 4 "standing"
"7802" 5 4 "standing"
"7803" 5 4 "standing"
"7804" 5 4 "standing"
"7805" 5 26 "standing"
"7806" 5 10 "standing"
"7807" 5 10 "standing"
"7808" 5 28 "standing"
"7809" 5 24 "standing"
"7810" 5 24 "standing"
"7811" 5 24 "standing"
"7812" 5 24 "standing"
"7813" 5 24 "standing"
"7814" 5 24 "standing"
"7815" 5 24 "standing"
"7816" 5 23 "standing"
"7817" 5 23 "standing"
"7818" 5 23 "standing"
"7819" 5 12 "standing"
"7820" 5 28 "standing"
"7821" 5 28 "standing"
"7822" 5 28 "standing"
"7823" 5 28 "standing"
"7824" 5 28 "standing"
"7825" 5 28 "standing"
"7826" 5 28 "standing"
"7827" 5 28 "standing"
"7828" 5 28 "standing"
"7829" 5 28 "standing"
"7830" 5 28 "standing"
"7831" 5 28 "standing"
"7832" 5 28 "standing"
"7833" 5 28 "standing"
"7834" 5 28 "standing"
"7835" 5 20 "standing"
"7836" 5 20 "standing"
"7837" 5 8 "standing"
"7838" 5 8 "standing"
"7839" 5 8 "standing"
"7840" 5 8 "standing"
"7841" 5 8 "standing"
"7842" 5 13 "standing"
"7843" 5 13 "standing"
"7844" 5 18 "standing"
"7845" 5 18 "standing"
"7846" 5 18 "standing"
"7847" 5 8 "standing"
"7848" 5 8 "standing"
"7849" 5 27 "standing"
"7850" 5 28 "standing"
"7851" 5 27 "standing"
"7852" 5 27 "standing"
"7853" 5 4 "standing"
"7854" 5 4 "standing"
"7855" 5 4 "standing"
"7856" 5 4 "standing"
"7857" 5 4 "standing"
"7858" 5 28 "standing"
"7859" 5 25 "standing"
"7860" 5 25 "standing"
"7861" 5 12 "standing"
"7862" 5 12 "standing"
"7863" 5 12 "standing"
"7864" 5 8 "standing"
"7865" 5 13 "standing"
"7866" 5 24 "standing"
"7867" 5 24 "standing"
"7868" 5 24 "standing"
"7869" 5 24 "standing"
"7870" 5 24 "standing"
"7871" 5 24 "standing"
"7872" 5 24 "standing"
"7873" 5 24 "standing"
"7874" 5 8 "standing"
"7875" 5 8 "standing"
"7876" 5 25 "standing"
"7877" 5 25 "standing"
"7878" 5 25 "standing"
"7879" 5 25 "standing"
"7880" 5 25 "standing"
"7881" 5 25 "standing"
"7882" 5 25 "standing"
"7883" 5 25 "standing"
"7884" 5 20 "standing"
"7885" 5 23 "standing"
"7886" 5 23 "standing"
"7887" 5 23 "standing"
"7888" 5 23 "standing"
"7889" 5 23 "standing"
"7890" 5 23 "standing"
"7891" 5 23 "standing"
"7892" 5 23 "standing"
"7893" 5 23 "standing"
"7894" 5 23 "standing"
"7895" 5 25 "standing"
"7896" 5 25 "standing"
"7897" 5 25 "standing"
"7898" 5 25 "standing"
"7899" 5 20 "standing"
"7900" 5 17 "standing"
"7901" 5 25 "standing"
"7902" 5 11 "standing"
"7903" 5 11 "standing"
"7904" 5 15 "standing"
"7905" 5 15 "standing"
"7906" 5 11 "standing"
"7907" 5 27 "standing"
"7908" 5 27 "standing"
"7909" 5 10 "standing"
"7910" 5 10 "standing"
"7911" 5 4 "standing"
"7912" 5 4 "standing"
"7913" 5 27 "standing"
"7914" 5 27 "standing"
"7915" 5 27 "standing"
"7916" 5 8 "standing"
"7917" 5 8 "standing"
"7918" 5 25 "standing"
"7919" 5 4 "standing"
"7920" 5 27 "standing"
"7921" 5 27 "standing"
"7922" 5 28 "standing"
"7923" 5 28 "standing"
"7924" 5 28 "standing"
"7925" 5 28 "standing"
"7926" 5 28 "standing"
"7927" 5 4 "standing"
"7928" 5 4 "standing"
"7929" 5 4 "standing"
"7930" 5 4 "standing"
"7931" 5 26 "standing"
"7932" 5 26 "standing"
"7933" 5 26 "standing"
"7934" 5 26 "standing"
"7935" 5 4 "standing"
"7936" 5 4 "standing"
"7937" 5 28 "standing"
"7938" 5 28 "standing"
"7939" 5 12 "standing"
"7940" 5 20 "standing"
"7941" 5 15 "standing"
"7942" 5 15 "standing"
"7943" 5 15 "standing"
"7944" 5 27 "standing"
"7945" 5 27 "standing"
"7946" 5 27 "standing"
"7947" 5 27 "standing"
"7948" 5 27 "standing"
"7949" 5 27 "standing"
"7950" 5 27 "standing"
"7951" 5 23 "standing"
"7952" 5 8 "standing"
"7953" 5 8 "standing"
"7954" 5 8 "standing"
"7955" 5 8 "standing"
"7956" 5 28 "standing"
"7957" 5 24 "standing"
"7958" 5 24 "standing"
"7959" 5 25 "standing"
"7960" 5 25 "standing"
"7961" 5 25 "standing"
"7962" 5 25 "standing"
"7963" 5 8 "standing"
"7964" 5 8 "standing"
"7965" 5 8 "standing"
"7966" 5 8 "standing"
"7967" 5 8 "standing"
"7968" 5 25 "standing"
"7969" 5 25 "standing"
"7970" 5 8 "standing"
"7971" 5 8 "standing"
"7972" 5 8 "standing"
"7973" 5 25 "standing"
"7974" 5 28 "standing"
"7975" 5 28 "standing"
"7976" 5 28 "standing"
"7977" 5 28 "standing"
"7978" 5 28 "standing"
"7979" 5 17 "standing"
"7980" 5 19 "standing"
"7981" 5 17 "standing"
"7982" 5 17 "standing"
"7983" 5 25 "standing"
"7984" 5 25 "standing"
"7985" 5 12 "standing"
"7986" 5 12 "standing"
"7987" 5 8 "standing"
"7988" 5 8 "standing"
"7989" 5 8 "standing"
"7990" 5 8 "standing"
"7991" 5 8 "standing"
"7992" 5 8 "standing"
"7993" 5 8 "standing"
"7994" 5 8 "standing"
"7995" 5 28 "standing"
"7996" 5 20 "standing"
"7997" 5 20 "standing"
"7998" 5 20 "standing"
"7999" 5 28 "standing"
"8000" 5 28 "standing"
"8001" 5 20 "standing"
"8002" 5 20 "standing"
"8003" 5 20 "standing"
"8004" 5 17 "standing"
"8005" 5 25 "standing"
"8006" 5 20 "standing"
"8007" 5 20 "standing"
"8008" 5 20 "standing"
"8009" 5 20 "standing"
"8010" 5 20 "standing"
"8011" 5 26 "standing"
"8012" 5 26 "standing"
"8013" 5 26 "standing"
"8014" 5 25 "standing"
"8015" 5 25 "standing"
"8016" 5 17 "standing"
"8017" 5 17 "standing"
"8018" 5 17 "standing"
"8019" 5 20 "standing"
"8020" 5 16 "standing"
"8021" 5 19 "standing"
"8022" 5 19 "standing"
"8023" 5 20 "standing"
"8024" 5 20 "standing"
"8025" 5 11 "standing"
"8026" 5 11 "standing"
"8027" 5 25 "standing"
"8028" 5 25 "standing"
"8029" 5 25 "standing"
"8030" 5 12 "standing"
"8031" 5 19 "standing"
"8032" 5 10 "standing"
"8033" 5 10 "standing"
"8034" 5 20 "standing"
"8035" 5 20 "standing"
"8036" 5 13 "standing"
"8037" 5 9 "standing"
"8038" 5 9 "standing"
"8039" 5 4 "standing"
"8040" 5 4 "standing"
"8041" 5 4 "standing"
"8042" 5 4 "standing"
"8043" 5 4 "standing"
"8044" 5 27 "standing"
"8045" 5 27 "standing"
"8046" 5 27 "standing"
"8047" 5 27 "standing"
"8048" 5 11 "standing"
"8049" 5 28 "standing"
"8050" 5 28 "standing"
"8051" 5 27 "standing"
"8052" 5 28 "standing"
"8053" 5 28 "standing"
"8054" 5 28 "standing"
"8055" 5 28 "standing"
"8056" 5 23 "standing"
"8057" 5 23 "standing"
"8058" 5 12 "standing"
"8059" 5 12 "standing"
"8060" 5 19 "standing"
"8061" 5 16 "standing"
"8062" 5 16 "standing"
"8063" 5 16 "standing"
"8064" 5 17 "standing"
"8065" 5 15 "standing"
"8066" 5 15 "standing"
"8067" 5 15 "standing"
"8068" 5 23 "standing"
"8069" 5 23 "standing"
"8070" 5 23 "standing"
"8071" 5 23 "standing"
"8072" 5 20 "standing"
"8073" 5 20 "standing"
"8074" 5 28 "standing"
"8075" 5 28 "standing"
"8076" 5 4 "standing"
"8077" 5 16 "standing"
"8078" 5 16 "standing"
"8079" 5 9 "standing"
"8080" 5 17 "standing"
"8081" 5 4 "standing"
"8082" 5 4 "standing"
"8083" 5 17 "standing"
"8084" 5 25 "standing"
"8085" 5 25 "standing"
"8086" 5 18 "standing"
"8087" 5 25 "standing"
"8088" 5 25 "standing"
"8089" 5 17 "standing"
"8090" 5 17 "standing"
"8091" 5 25 "standing"
"8092" 5 25 "standing"
"8093" 5 25 "standing"
"8094" 5 28 "standing"
"8095" 5 4 "standing"
"8096" 5 12 "standing"
"8097" 5 12 "standing"
"8098" 5 19 "standing"
"8099" 5 19 "standing"
"8100" 5 28 "standing"
"8101" 5 21 "standing"
"8102" 5 21 "standing"
"8103" 5 16 "standing"
"8104" 5 16 "standing"
"8105" 5 17 "standing"
"8106" 5 25 "standing"
"8107" 5 25 "standing"
"8108" 5 26 "standing"
"8109" 5 16 "standing"
"8110" 5 9 "standing"
"8111" 5 9 "standing"
"8112" 5 9 "standing"
"8113" 5 17 "standing"
"8114" 5 27 "standing"
"8115" 5 15 "standing"
"8116" 5 13 "standing"
"8117" 5 16 "standing"
"8118" 5 16 "standing"
"8119" 5 25 "standing"
"8120" 5 15 "standing"
"8121" 5 17 "standing"
"8122" 5 17 "standing"
"8123" 5 15 "standing"
"8124" 5 17 "standing"
"8125" 5 9 "standing"
"8126" 5 16 "standing"
"8127" 5 25 "standing"
"8128" 5 25 "standing"
"8129" 5 25 "standing"
"8130" 5 26 "standing"
"8131" 5 26 "standing"
"8132" 5 25 "standing"
"8133" 5 25 "standing"
"8134" 5 25 "standing"
"8135" 5 17 "standing"
"8136" 5 17 "standing"
"8137" 5 19 "standing"
"8138" 5 28 "standing"
"8139" 5 11 "standing"
"8140" 5 19 "standing"
"8141" 5 23 "standing"
"8142" 5 23 "standing"
"8143" 5 21 "standing"
"8144" 5 21 "standing"
"8145" 5 16 "standing"
"8146" 5 20 "standing"
"8147" 5 20 "standing"
"8148" 5 20 "standing"
"8149" 5 26 "standing"
"8150" 5 11 "standing"
"8151" 5 11 "standing"
"8152" 5 4 "standing"
"8153" 5 4 "standing"
"8154" 5 15 "standing"
"8155" 5 13 "standing"
"8156" 5 19 "standing"
"8157" 5 19 "standing"
"8158" 5 15 "standing"
"8159" 5 16 "standing"
"8160" 5 28 "standing"
"8161" 5 15 "standing"
"8162" 5 15 "standing"
"8163" 5 9 "standing"
"8164" 5 15 "standing"
"8165" 5 21 "standing"
"8166" 5 4 "standing"
"8167" 5 25 "standing"
"8168" 5 17 "standing"
"8169" 5 4 "standing"
"8170" 5 27 "standing"
"8171" 5 27 "standing"
"8172" 5 27 "standing"
"8173" 5 17 "standing"
"8174" 5 4 "standing"
"8175" 5 4 "standing"
"8176" 5 4 "standing"
"8177" 5 28 "standing"
"8178" 5 20 "standing"
"8179" 5 20 "standing"
"8180" 5 15 "standing"
"8181" 5 13 "standing"
"8182" 5 19 "standing"
"8183" 5 16 "standing"
"8184" 5 16 "standing"
"8185" 5 21 "standing"
"8186" 5 16 "standing"
"8187" 5 17 "standing"
"8188" 5 17 "standing"
"8189" 5 20 "standing"
"8190" 5 20 "standing"
"8191" 5 20 "standing"
"8192" 5 20 "standing"
"8193" 5 16 "standing"
"8194" 5 9 "standing"
"8195" 5 17 "standing"
"8196" 5 17 "standing"
"8197" 5 15 "standing"
"8198" 5 9 "standing"
"8199" 5 4 "standing"
"8200" 5 4 "standing"
"8201" 5 28 "standing"
"8202" 5 9 "standing"
"8203" 5 19 "standing"
"8204" 5 12 "standing"
"8205" 5 4 "standing"
"8206" 5 23 "standing"
"8207" 5 16 "standing"
"8208" 5 27 "standing"
"8209" 5 16 "standing"
"8210" 5 17 "standing"
"8211" 5 15 "standing"
"8212" 5 17 "standing"
"8213" 5 17 "standing"
"8214" 5 4 "standing"
"8215" 5 25 "standing"
"8216" 5 4 "standing"
"8217" 5 17 "standing"
"8218" 5 17 "standing"
"8219" 5 16 "standing"
"8220" 5 15 "standing"
"8221" 5 15 "standing"
"8222" 5 4 "standing"
"8223" 5 17 "standing"
"8224" 5 17 "standing"
"8225" 5 25 "standing"
"8226" 5 21 "standing"
"8227" 5 9 "standing"
"8228" 5 19 "standing"
"8229" 5 17 "standing"
"8230" 5 21 "standing"
"8231" 5 16 "standing"
"8232" 5 16 "standing"
"8233" 5 4 "standing"
"8234" 5 19 "standing"
"8235" 5 19 "standing"
"8236" 5 16 "standing"
"8237" 5 15 "standing"
"8238" 5 27 "standing"
"8239" 5 9 "standing"
"8240" 5 28 "standing"
"8241" 5 19 "standing"
"8242" 5 19 "standing"
"8243" 5 16 "standing"
"8244" 5 16 "standing"
"8245" 5 12 "standing"
"8246" 5 17 "standing"
"8247" 5 9 "standing"
"8248" 5 21 "standing"
"8249" 5 19 "standing"
"8250" 5 16 "standing"
"8251" 5 9 "standing"
"8252" 5 25 "standing"
"8253" 5 12 "standing"
"8254" 5 17 "standing"
"8255" 5 17 "standing"
"8256" 5 19 "standing"
"8257" 5 19 "standing"
"8258" 5 15 "standing"
"8259" 5 9 "standing"
"8260" 5 12 "standing"
"8261" 5 15 "standing"
"8262" 5 16 "standing"
"8263" 5 19 "standing"
"8264" 5 25 "standing"
"8265" 5 16 "standing"
"8266" 5 9 "standing"
"8267" 5 19 "standing"
"8268" 5 16 "standing"
"8269" 5 16 "standing"
"8270" 5 21 "standing"
"8271" 5 16 "standing"
"8272" 5 21 "standing"
"8273" 5 15 "standing"
"8274" 5 19 "standing"
"8275" 5 26 "standing"
"8276" 5 16 "standing"
"8277" 5 19 "standing"
"8278" 5 15 "standing"
"8279" 5 9 "standing"
"8280" 5 19 "standing"
"8281" 5 19 "standing"
"8282" 5 12 "standing"
"8283" 5 4 "standing"
"8284" 5 12 "standing"
"8285" 5 19 "standing"
"8286" 5 23 "standing"
"8287" 5 19 "standing"
"8288" 5 16 "standing"
"8289" 5 19 "standing"
"8290" 5 21 "standing"
"8291" 5 15 "standing"
"8292" 5 21 "standing"
"8293" 5 17 "standing"
"8294" 5 21 "standing"
"8295" 5 15 "standing"
"8296" 5 9 "standing"
"8297" 5 21 "standing"
"8298" 5 21 "standing"
"8299" 5 4 "standing"
"8300" 5 4 "standing"
"8301" 5 19 "standing"
"8302" 5 23 "standing"
"8303" 5 23 "standing"
"8304" 5 19 "standing"
"8305" 5 21 "standing"
"8306" 5 16 "standing"
"8307" 5 17 "standing"
"8308" 5 16 "standing"
"8309" 5 16 "standing"
"8310" 5 16 "standing"
"8311" 5 21 "standing"
"8312" 5 12 "standing"
"8313" 5 21 "standing"
"8314" 5 4 "standing"
"8315" 5 19 "standing"
"8316" 5 19 "standing"
"8317" 5 19 "standing"
"8318" 5 21 "standing"
"8319" 5 16 "standing"
"8320" 5 12 "standing"
"8321" 5 21 "standing"
"8322" 5 4 "standing"
"8323" 5 12 "standing"
"8324" 5 21 "standing"
"8325" 5 16 "standing"
"8326" 5 16 "standing"
"8327" 5 12 "standing"
"8328" 5 19 "standing"
"8329" 5 21 "standing"
"8330" 5 4 "standing"
"8331" 5 12 "standing"
"8332" 5 16 "standing"
"8333" 5 21 "standing"
"8334" 5 16 "standing"
"8335" 5 21 "standing"
"8336" 5 23 "standing"
"8337" 5 12 "standing"
"8338" 5 12 "standing"
"8339" 5 19 "standing"
"8340" 5 16 "standing"
"8341" 5 19 "standing"
"8342" 5 21 "standing"
"8343" 5 16 "standing"
"8344" 5 23 "standing"
"8345" 5 25 "standing"
"8346" 5 21 "standing"
"8347" 5 23 "standing"
"8348" 5 16 "standing"
"8349" 5 23 "standing"
"8350" 5 21 "standing"
"8351" 5 12 "standing"
"8352" 5 19 "standing"
"8353" 5 23 "standing"
"8354" 5 25 "standing"
"8355" 5 23 "standing"
"8356" 6 6 "laying"
"8357" 6 29 "laying"
"8358" 6 6 "laying"
"8359" 6 3 "laying"
"8360" 6 6 "laying"
"8361" 6 7 "laying"
"8362" 6 29 "laying"
"8363" 6 30 "laying"
"8364" 6 6 "laying"
"8365" 6 7 "laying"
"8366" 6 30 "laying"
"8367" 6 6 "laying"
"8368" 6 30 "laying"
"8369" 6 29 "laying"
"8370" 6 3 "laying"
"8371" 6 6 "laying"
"8372" 6 3 "laying"
"8373" 6 6 "laying"
"8374" 6 7 "laying"
"8375" 6 6 "laying"
"8376" 6 29 "laying"
"8377" 6 29 "laying"
"8378" 6 29 "laying"
"8379" 6 29 "laying"
"8380" 6 29 "laying"
"8381" 6 6 "laying"
"8382" 6 29 "laying"
"8383" 6 29 "laying"
"8384" 6 7 "laying"
